CPUs: 192
Tuning rounds (3x grid): [16, 11, 17]
  [ 35712/150000] 24%  611s  ETA 1957s  best=71.9
  [ 36096/150000] 24%  618s  ETA 1949s  best=71.9
  [ 36480/150000] 24%  624s  ETA 1942s  best=71.9
  [ 36864/150000] 25%  630s  ETA 1934s  best=71.9
  [ 37248/150000] 25%  637s  ETA 1927s  best=71.9
  [ 37632/150000] 25%  643s  ETA 1920s  best=71.9
  [ 38016/150000] 25%  649s  ETA 1912s  best=71.9
  [ 38400/150000] 26%  655s  ETA 1905s  best=71.9
  [ 38784/150000] 26%  662s  ETA 1897s  best=71.9
  [ 39168/150000] 26%  668s  ETA 1889s  best=71.9
  [ 39552/150000] 26%  674s  ETA 1882s  best=71.9
  [ 39936/150000] 27%  680s  ETA 1874s  best=71.9
  [ 40320/150000] 27%  686s  ETA 1867s  best=71.9
  [ 40704/150000] 27%  693s  ETA 1860s  best=71.9
  [ 41088/150000] 27%  699s  ETA 1853s  best=71.9
  [ 41472/150000] 28%  705s  ETA 1846s  best=71.9
  [ 41856/150000] 28%  712s  ETA 1839s  best=71.9
  [ 42240/150000] 28%  718s  ETA 1832s  best=71.9
  [ 42624/150000] 28%  725s  ETA 1825s  best=71.9
  [ 43008/150000] 29%  731s  ETA 1818s  best=71.9
  [ 43392/150000] 29%  737s  ETA 1811s  best=71.9
  [ 43776/150000] 29%  743s  ETA 1804s  best=71.9
  [ 44160/150000] 29%  750s  ETA 1797s  best=71.9
  [ 44544/150000] 30%  756s  ETA 1790s  best=71.9
  [ 44928/150000] 30%  763s  ETA 1784s  best=71.9
  [ 45312/150000] 30%  769s  ETA 1776s  best=71.9
  [ 45696/150000] 30%  775s  ETA 1769s  best=71.9
  [ 46080/150000] 31%  781s  ETA 1762s  best=71.9
  [ 46464/150000] 31%  788s  ETA 1755s  best=71.9
  [ 46848/150000] 31%  794s  ETA 1748s  best=71.9
  [ 47232/150000] 31%  800s  ETA 1741s  best=71.9
  [ 47616/150000] 32%  806s  ETA 1734s  best=71.9
  [ 48000/150000] 32%  813s  ETA 1727s  best=71.9
  [ 48384/150000] 32%  819s  ETA 1719s  best=71.9
  [ 48768/150000] 33%  825s  ETA 1712s  best=71.9
  [ 49152/150000] 33%  831s  ETA 1706s  best=71.9
  [ 49536/150000] 33%  838s  ETA 1699s  best=71.9
  [ 49920/150000] 33%  844s  ETA 1692s  best=71.9
  [ 50304/150000] 34%  850s  ETA 1685s  best=71.9
  [ 50688/150000] 34%  857s  ETA 1678s  best=71.9
  [ 51072/150000] 34%  863s  ETA 1672s  best=71.9
  [ 51456/150000] 34%  869s  ETA 1665s  best=71.9
  [ 51840/150000] 35%  876s  ETA 1658s  best=71.9
  [ 52224/150000] 35%  882s  ETA 1651s  best=71.9
  [ 52608/150000] 35%  888s  ETA 1644s  best=71.9
  [ 52992/150000] 35%  895s  ETA 1638s  best=71.9
  [ 53376/150000] 36%  901s  ETA 1631s  best=71.9
  [ 53760/150000] 36%  908s  ETA 1625s  best=71.9
  [ 54144/150000] 36%  914s  ETA 1618s  best=71.9
  [ 54528/150000] 36%  920s  ETA 1611s  best=71.9
  [ 54912/150000] 37%  927s  ETA 1605s  best=71.9
  [ 55296/150000] 37%  933s  ETA 1598s  best=71.9
  [ 55680/150000] 37%  939s  ETA 1591s  best=71.9
  [ 56064/150000] 37%  945s  ETA 1584s  best=71.9
  [ 56448/150000] 38%  951s  ETA 1577s  best=71.9
  [ 56832/150000] 38%  958s  ETA 1570s  best=71.9
  [ 57216/150000] 38%  964s  ETA 1563s  best=71.9
  [ 57600/150000] 38%  970s  ETA 1557s  best=71.9
  [ 57984/150000] 39%  977s  ETA 1550s  best=71.9
  [ 58368/150000] 39%  983s  ETA 1544s  best=71.9
  [ 58752/150000] 39%  990s  ETA 1537s  best=71.9
  [ 59136/150000] 39%  996s  ETA 1530s  best=71.9
  [ 59520/150000] 40%  1002s  ETA 1524s  best=71.9
  [ 59904/150000] 40%  1008s  ETA 1517s  best=71.9
  [ 60288/150000] 40%  1015s  ETA 1510s  best=71.9
  [ 60672/150000] 40%  1021s  ETA 1504s  best=71.9
  [ 61056/150000] 41%  1028s  ETA 1497s  best=71.9
  [ 61440/150000] 41%  1034s  ETA 1490s  best=71.9
  [ 61824/150000] 41%  1040s  ETA 1484s  best=71.9
  [ 62208/150000] 41%  1047s  ETA 1477s  best=71.9
  [ 62592/150000] 42%  1053s  ETA 1470s  best=71.9
  [ 62976/150000] 42%  1059s  ETA 1464s  best=71.9
  [ 63360/150000] 42%  1065s  ETA 1457s  best=71.9
  [ 63744/150000] 42%  1072s  ETA 1450s  best=71.9
  [ 64128/150000] 43%  1078s  ETA 1443s  best=71.9
  [ 64512/150000] 43%  1084s  ETA 1436s  best=71.9
  [ 64896/150000] 43%  1090s  ETA 1430s  best=71.9
  [ 65280/150000] 44%  1097s  ETA 1423s  best=71.9
  [ 65664/150000] 44%  1103s  ETA 1416s  best=71.9
  [ 66048/150000] 44%  1109s  ETA 1410s  best=71.9
  [ 66432/150000] 44%  1115s  ETA 1403s  best=71.9
  [ 66816/150000] 45%  1122s  ETA 1396s  best=71.9
  [ 67200/150000] 45%  1128s  ETA 1389s  best=71.9
  [ 67584/150000] 45%  1134s  ETA 1383s  best=71.9
  [ 67968/150000] 45%  1140s  ETA 1376s  best=71.9
  [ 68352/150000] 46%  1147s  ETA 1370s  best=71.9
  [ 68736/150000] 46%  1153s  ETA 1363s  best=71.9
  [ 69120/150000] 46%  1159s  ETA 1356s  best=71.9
  [ 69504/150000] 46%  1165s  ETA 1350s  best=71.9
  [ 69888/150000] 47%  1172s  ETA 1343s  best=71.9
  [ 70272/150000] 47%  1178s  ETA 1336s  best=71.9
  [ 70656/150000] 47%  1184s  ETA 1330s  best=71.9
  [ 71040/150000] 47%  1191s  ETA 1323s  best=71.9
  [ 71424/150000] 48%  1197s  ETA 1317s  best=71.9
  [ 71808/150000] 48%  1203s  ETA 1310s  best=71.9
  [ 72192/150000] 48%  1209s  ETA 1304s  best=71.9
  [ 72576/150000] 48%  1216s  ETA 1297s  best=71.9
  [ 72960/150000] 49%  1222s  ETA 1290s  best=71.9
  [ 73344/150000] 49%  1229s  ETA 1284s  best=71.9
  [ 73728/150000] 49%  1235s  ETA 1277s  best=71.9
  [ 74112/150000] 49%  1241s  ETA 1271s  best=71.9
  [ 74496/150000] 50%  1247s  ETA 1264s  best=71.9
  [ 74880/150000] 50%  1254s  ETA 1258s  best=71.9
  [ 75264/150000] 50%  1260s  ETA 1251s  best=71.9
  [ 75648/150000] 50%  1266s  ETA 1245s  best=71.9
  [ 76032/150000] 51%  1273s  ETA 1238s  best=71.9
  [ 76416/150000] 51%  1279s  ETA 1231s  best=71.9
  [ 76800/150000] 51%  1285s  ETA 1225s  best=71.9
  [ 77184/150000] 51%  1292s  ETA 1219s  best=71.9
  [ 77568/150000] 52%  1298s  ETA 1212s  best=71.9
  [ 77952/150000] 52%  1304s  ETA 1205s  best=71.9
  [ 78336/150000] 52%  1311s  ETA 1199s  best=71.9
  [ 78720/150000] 52%  1317s  ETA 1192s  best=71.9
  [ 79104/150000] 53%  1323s  ETA 1186s  best=71.9
  [ 79488/150000] 53%  1330s  ETA 1179s  best=71.9
  [ 79872/150000] 53%  1336s  ETA 1173s  best=71.9
  [ 80256/150000] 54%  1343s  ETA 1167s  best=71.9
  [ 80640/150000] 54%  1349s  ETA 1160s  best=71.9
  [ 81024/150000] 54%  1356s  ETA 1154s  best=71.9
  [ 81408/150000] 54%  1362s  ETA 1148s  best=71.9
  [ 81792/150000] 55%  1368s  ETA 1141s  best=71.9
  [ 82176/150000] 55%  1375s  ETA 1135s  best=71.9
  [ 82560/150000] 55%  1381s  ETA 1128s  best=71.9
  [ 82944/150000] 55%  1387s  ETA 1122s  best=71.9
  [ 83328/150000] 56%  1394s  ETA 1115s  best=71.9
  [ 83712/150000] 56%  1400s  ETA 1109s  best=71.9
  [ 84096/150000] 56%  1407s  ETA 1102s  best=71.9
  [ 84480/150000] 56%  1413s  ETA 1096s  best=71.9
  [ 84864/150000] 57%  1419s  ETA 1089s  best=71.9
  [ 85248/150000] 57%  1425s  ETA 1083s  best=71.9
  [ 85632/150000] 57%  1432s  ETA 1076s  best=71.9
  [ 86016/150000] 57%  1438s  ETA 1070s  best=71.9
  [ 86400/150000] 58%  1445s  ETA 1063s  best=71.9
  [ 86784/150000] 58%  1451s  ETA 1057s  best=71.9
  [ 87168/150000] 58%  1458s  ETA 1051s  best=72.0
  [ 87552/150000] 58%  1464s  ETA 1044s  best=72.0
  [ 87936/150000] 59%  1471s  ETA 1038s  best=72.0
  [ 88320/150000] 59%  1477s  ETA 1031s  best=72.0
  [ 88704/150000] 59%  1483s  ETA 1025s  best=72.0
  [ 89088/150000] 59%  1490s  ETA 1018s  best=72.0
  [ 89472/150000] 60%  1496s  ETA 1012s  best=72.0
  [ 89856/150000] 60%  1502s  ETA 1005s  best=72.0
  [ 90240/150000] 60%  1508s  ETA 999s  best=72.0
  [ 90624/150000] 60%  1515s  ETA 992s  best=72.0
  [ 91008/150000] 61%  1521s  ETA 986s  best=72.0
  [ 91392/150000] 61%  1527s  ETA 979s  best=72.0
  [ 91776/150000] 61%  1534s  ETA 973s  best=72.0
  [ 92160/150000] 61%  1540s  ETA 967s  best=72.0
  [ 92544/150000] 62%  1547s  ETA 960s  best=72.0
  [ 92928/150000] 62%  1553s  ETA 954s  best=72.0
  [ 93312/150000] 62%  1559s  ETA 947s  best=72.0
  [ 93696/150000] 62%  1566s  ETA 941s  best=72.0
  [ 94080/150000] 63%  1572s  ETA 934s  best=72.0
  [ 94464/150000] 63%  1578s  ETA 928s  best=72.0
  [ 94848/150000] 63%  1585s  ETA 921s  best=72.0
  [ 95232/150000] 63%  1591s  ETA 915s  best=72.0
  [ 95616/150000] 64%  1597s  ETA 908s  best=72.0
  [ 96000/150000] 64%  1604s  ETA 902s  best=72.0
  [ 96384/150000] 64%  1610s  ETA 895s  best=72.0
  [ 96768/150000] 65%  1616s  ETA 889s  best=72.0
  [ 97152/150000] 65%  1622s  ETA 882s  best=72.0
  [ 97536/150000] 65%  1628s  ETA 876s  best=72.0
  [ 97920/150000] 65%  1635s  ETA 869s  best=72.0
  [ 98304/150000] 66%  1641s  ETA 863s  best=72.0
  [ 98688/150000] 66%  1647s  ETA 856s  best=72.0
  [ 99072/150000] 66%  1653s  ETA 850s  best=72.0
  [ 99456/150000] 66%  1659s  ETA 843s  best=72.0
  [ 99840/150000] 67%  1666s  ETA 837s  best=72.0
  [100224/150000] 67%  1672s  ETA 830s  best=72.0
  [100608/150000] 67%  1678s  ETA 824s  best=72.0
  [100992/150000] 67%  1685s  ETA 818s  best=72.0
  [101376/150000] 68%  1691s  ETA 811s  best=72.0
  [101760/150000] 68%  1697s  ETA 805s  best=72.0
  [102144/150000] 68%  1704s  ETA 798s  best=72.0
  [102528/150000] 68%  1710s  ETA 792s  best=72.0
  [102912/150000] 69%  1717s  ETA 785s  best=72.0
  [103296/150000] 69%  1723s  ETA 779s  best=72.0
  [103680/150000] 69%  1729s  ETA 772s  best=72.0
  [104064/150000] 69%  1735s  ETA 766s  best=72.0
  [104448/150000] 70%  1742s  ETA 760s  best=72.0
  [104832/150000] 70%  1748s  ETA 753s  best=72.0
  [105216/150000] 70%  1754s  ETA 747s  best=72.0
  [105600/150000] 70%  1761s  ETA 740s  best=72.0
  [105984/150000] 71%  1767s  ETA 734s  best=72.0
  [106368/150000] 71%  1773s  ETA 727s  best=72.0
  [106752/150000] 71%  1779s  ETA 721s  best=72.0
  [107136/150000] 71%  1786s  ETA 714s  best=72.0
  [107520/150000] 72%  1792s  ETA 708s  best=72.0
  [107904/150000] 72%  1798s  ETA 702s  best=72.0
  [108288/150000] 72%  1805s  ETA 695s  best=72.0
  [108672/150000] 72%  1811s  ETA 689s  best=72.0
  [109056/150000] 73%  1817s  ETA 682s  best=72.0
  [109440/150000] 73%  1823s  ETA 676s  best=72.0
  [109824/150000] 73%  1830s  ETA 669s  best=72.0
  [110208/150000] 73%  1836s  ETA 663s  best=72.0
  [110592/150000] 74%  1843s  ETA 657s  best=72.0
  [110976/150000] 74%  1849s  ETA 650s  best=72.0
  [111360/150000] 74%  1855s  ETA 644s  best=72.0
  [111744/150000] 74%  1862s  ETA 637s  best=72.0
  [112128/150000] 75%  1868s  ETA 631s  best=72.0
  [112512/150000] 75%  1874s  ETA 624s  best=72.0
  [112896/150000] 75%  1880s  ETA 618s  best=72.1
  [113280/150000] 76%  1886s  ETA 611s  best=72.1
  [113664/150000] 76%  1893s  ETA 605s  best=72.1
  [114048/150000] 76%  1899s  ETA 599s  best=72.1
  [114432/150000] 76%  1905s  ETA 592s  best=72.1
  [114816/150000] 77%  1912s  ETA 586s  best=72.1
  [115200/150000] 77%  1918s  ETA 579s  best=72.1
  [115584/150000] 77%  1924s  ETA 573s  best=72.1
  [115968/150000] 77%  1931s  ETA 567s  best=72.1
  [116352/150000] 78%  1937s  ETA 560s  best=72.1
  [116736/150000] 78%  1944s  ETA 554s  best=72.1
  [117120/150000] 78%  1950s  ETA 547s  best=72.1
  [117504/150000] 78%  1956s  ETA 541s  best=72.1
  [117888/150000] 79%  1963s  ETA 535s  best=72.1
  [118272/150000] 79%  1969s  ETA 528s  best=72.1
  [118656/150000] 79%  1975s  ETA 522s  best=72.1
  [119040/150000] 79%  1981s  ETA 515s  best=72.1
  [119424/150000] 80%  1988s  ETA 509s  best=72.1
  [119808/150000] 80%  1994s  ETA 503s  best=72.1
  [120192/150000] 80%  2000s  ETA 496s  best=72.1
  [120576/150000] 80%  2007s  ETA 490s  best=72.1
  [120960/150000] 81%  2013s  ETA 483s  best=72.1
  [121344/150000] 81%  2019s  ETA 477s  best=72.1
  [121728/150000] 81%  2026s  ETA 471s  best=72.1
  [122112/150000] 81%  2032s  ETA 464s  best=72.1
  [122496/150000] 82%  2038s  ETA 458s  best=72.1
  [122880/150000] 82%  2045s  ETA 451s  best=72.1
  [123264/150000] 82%  2051s  ETA 445s  best=72.1
  [123648/150000] 82%  2057s  ETA 438s  best=72.1
  [124032/150000] 83%  2064s  ETA 432s  best=72.1
  [124416/150000] 83%  2070s  ETA 426s  best=72.1
  [124800/150000] 83%  2077s  ETA 419s  best=72.1
  [125184/150000] 83%  2083s  ETA 413s  best=72.1
  [125568/150000] 84%  2089s  ETA 407s  best=72.1
  [125952/150000] 84%  2096s  ETA 400s  best=72.1
  [126336/150000] 84%  2102s  ETA 394s  best=72.1
  [126720/150000] 84%  2108s  ETA 387s  best=72.1
  [127104/150000] 85%  2114s  ETA 381s  best=72.1
  [127488/150000] 85%  2121s  ETA 374s  best=72.1
  [127872/150000] 85%  2127s  ETA 368s  best=72.1
  [128256/150000] 86%  2133s  ETA 362s  best=72.1
  [128640/150000] 86%  2140s  ETA 355s  best=72.1
  [129024/150000] 86%  2146s  ETA 349s  best=72.1
  [129408/150000] 86%  2152s  ETA 342s  best=72.1
  [129792/150000] 87%  2159s  ETA 336s  best=72.1
  [130176/150000] 87%  2165s  ETA 330s  best=72.1
  [130560/150000] 87%  2172s  ETA 323s  best=72.1
  [130944/150000] 87%  2178s  ETA 317s  best=72.1
  [131328/150000] 88%  2184s  ETA 311s  best=72.1
  [131712/150000] 88%  2191s  ETA 304s  best=72.1
  [132096/150000] 88%  2197s  ETA 298s  best=72.1
  [132480/150000] 88%  2203s  ETA 291s  best=72.1
  [132864/150000] 89%  2210s  ETA 285s  best=72.1
  [133248/150000] 89%  2216s  ETA 279s  best=72.1
  [133632/150000] 89%  2223s  ETA 272s  best=72.1
  [134016/150000] 89%  2229s  ETA 266s  best=72.1
  [134400/150000] 90%  2235s  ETA 259s  best=72.1
  [134784/150000] 90%  2241s  ETA 253s  best=72.1
  [135168/150000] 90%  2248s  ETA 247s  best=72.1
  [135552/150000] 90%  2254s  ETA 240s  best=72.1
  [135936/150000] 91%  2260s  ETA 234s  best=72.1
  [136320/150000] 91%  2267s  ETA 227s  best=72.1
  [136704/150000] 91%  2273s  ETA 221s  best=72.1
  [137088/150000] 91%  2279s  ETA 215s  best=72.1
  [137472/150000] 92%  2286s  ETA 208s  best=72.1
  [137856/150000] 92%  2292s  ETA 202s  best=72.1
  [138240/150000] 92%  2298s  ETA 196s  best=72.1
  [138624/150000] 92%  2305s  ETA 189s  best=72.1
  [139008/150000] 93%  2311s  ETA 183s  best=72.1
  [139392/150000] 93%  2317s  ETA 176s  best=72.1
  [139776/150000] 93%  2324s  ETA 170s  best=72.1
  [140160/150000] 93%  2330s  ETA 164s  best=72.1
  [140544/150000] 94%  2336s  ETA 157s  best=72.1
  [140928/150000] 94%  2342s  ETA 151s  best=72.1
  [141312/150000] 94%  2349s  ETA 144s  best=72.1
  [141696/150000] 94%  2355s  ETA 138s  best=72.1
  [142080/150000] 95%  2361s  ETA 132s  best=72.1
  [142464/150000] 95%  2367s  ETA 125s  best=72.1
  [142848/150000] 95%  2374s  ETA 119s  best=72.1
  [143232/150000] 95%  2380s  ETA 112s  best=72.1
  [143616/150000] 96%  2386s  ETA 106s  best=72.1
  [144000/150000] 96%  2393s  ETA 100s  best=72.1
  [144384/150000] 96%  2399s  ETA 93s  best=72.1
  [144768/150000] 97%  2405s  ETA 87s  best=72.1
  [145152/150000] 97%  2412s  ETA 81s  best=72.1
  [145536/150000] 97%  2418s  ETA 74s  best=72.1
  [145920/150000] 97%  2424s  ETA 68s  best=72.1
  [146304/150000] 98%  2431s  ETA 61s  best=72.1
  [146688/150000] 98%  2437s  ETA 55s  best=72.1
  [147072/150000] 98%  2443s  ETA 49s  best=72.1
  [147456/150000] 98%  2449s  ETA 42s  best=72.1
  [147840/150000] 99%  2456s  ETA 36s  best=72.1
  [148224/150000] 99%  2462s  ETA 30s  best=72.1
  [148608/150000] 99%  2469s  ETA 23s  best=72.1
  [148992/150000] 99%  2475s  ETA 17s  best=72.1
  [149376/150000] 100%  2481s  ETA 10s  best=72.1
  [149760/150000] 100%  2487s  ETA 4s  best=72.1
  [150000/150000] 100%  2492s  ETA 0s  best=72.1

Deep eval top 10 (500 MC)...
  [1/10] avg=87.2  seeds=['89.0', '86.7', '88.2', '85.0', '87.1']
  [2/10] avg=87.1  seeds=['88.8', '86.8', '88.1', '84.9', '87.0']
  [3/10] avg=86.9  seeds=['88.6', '86.4', '87.7', '85.0', '86.7']
  [4/10] avg=86.4  seeds=['88.0', '86.2', '87.4', '84.2', '86.1']
  [5/10] avg=87.0  seeds=['88.8', '86.7', '87.9', '85.1', '86.5']
  [6/10] avg=87.0  seeds=['89.1', '86.6', '88.1', '84.9', '86.4']
  [7/10] avg=86.9  seeds=['89.0', '86.5', '88.1', '84.8', '86.3']
  [8/10] avg=86.5  seeds=['88.5', '85.9', '87.4', '84.5', '86.1']
  [9/10] avg=85.9  seeds=['88.1', '85.3', '87.0', '83.7', '85.4']
  [10/10] avg=85.1  seeds=['87.3', '84.3', '86.5', '82.7', '84.9']

R17 BEST: 87.2
  death_base_rate=0.02
  death_food_factor=0.02
  food_base_regen=0.3
  food_competition=0.01
  food_forest_bonus=0.1
  food_pop_drain=0.03
  pop_growth_rate=0.12
  port_prob=0.12
  port_survival_bonus=0.0
  spawn_pop_threshold=0.5
  spawn_prob=0.1
R17: NEW BEST 87.2 (was 85.7)

Results saved to replay_cache/per_round_params.json
